1542,170,DE LA MIGNONNETTE,5,VALLAURIS
1543,2,FONTAINE DU PIN,0,ANTIBES 2EME
1544,18,SAINT BARTHELEMY,5,MOUGINS
1545,14,D OLIVETUM,1,LE CANNET
1546,22,DU VAL CLARET,15,ANTIBES 1EME
1547,49,RAYMOND POINCARE,15,ANTIBES 2EME
1548,7,DU PORTUGON,0,BIOT
1549,88,HENRI BARBUSSE,1,VALLAURIS
1550,28,DES FADES,5,LE CANNET
1551,100,FRANKLIN ROOSEVELT,1,LE CANNET
1552,6,ANDRE MINANGOY,36,MOUGINS
1553,50,GEOFFROY SAINT HILAIRE,0,LE CANNET
1554,15,DES MOULIERES,0,LE CANNET
1555,495,DE LA MER,3,BIOT
1556,728,DE SAINT JEAN,3,ANTIBES 1EME
1557,26,DES ILES,5,ANTIBES 2EME
1558,71,DU PRESIDENT WILSON,15,ANTIBES 2EME
1559,700,DU 8 MAI,15,LA ROQUETTE SUR SIAGNE
1560,24,L ESTEREL,1,ANTIBES 2EME
1561,12,DES LITS MILITAIRES,5,ANTIBES 1EME
1562,201,GEORGES POMPIDOU,1,VALLAURIS
1563,3,DE LA POSTE,1,VALLAURIS
1564,1,DE L HOTEL DES POSTES,0,ANTIBES 2EME
1565,882,DE RABIAC ESTAGNOL,5,ANTIBES 1EME
1566,71,DU PRESIDENT WILSON,15,ANTIBES 2EME
1567,9003,LES SEMBOULES,8,ANTIBES 1EME
1568,83,DES FRERES ROUSTAN,1,VALLAURIS
1569,15,DES FRERES ROUSTAN,1,VALLAURIS
1570,25,DES PARAMIDEAUX,0,LE CANNET
1571,357,PIERRE DELMAS,15,ANTIBES 1EME
1572,13,RAYMOND POINCARE,15,ANTIBES 2EME
1573,142,AMES DU PURGATOIRE,5,ANTIBES 1EME
1574,970,DE FONTMERLE,5,ANTIBES 1EME
1575,230,DE LA LIBERTE,1,VALLAURIS
1576,333,PIERRE SEMARD,1,VALLAURIS
1577,1971,DE NICE,3,ANTIBES 1EME
1578,3,JAMES CLOSE,0,ANTIBES 1EME
1579,2,DE L OUEST,0,LE CANNET
1580,31,RAYMOND POINCARE,15,ANTIBES 2EME
1581,93,RAYMOND POINCARE,15,ANTIBES 2EME
1582,3,BARQUIER,1,ANTIBES 1EME
1583,13,DE LA FONTAINE,0,VALLAURIS
1584,72,JULIETTE ADAM,1,VALLAURIS
1585,3,DE LA GENDARMERIE,0,VALLAURIS
1586,22,DU VAL CLARET,15,ANTIBES 1EME
1587,20,ALBERT 1ER,15,ANTIBES 1EME
1588,14,KONIGSTEIN,0,LE CANNET
1589,369,GEORGES POMPIDOU,1,LE CANNET
1590,38,GEORGES CLEMENCEAU,1,VALLAURIS
1591,100,DE LA PINEDE AUBAREDE,1,MOUGINS
1592,604,GEORGES POMPIDOU,1,LE CANNET
1593,18,DE LA ROSTAGNE,1,ANTIBES 2EME
1594,2,DUGOMMIER,15,ANTIBES 1EME
1595,2240,DE LA REPUBLIQUE,1,LA ROQUETTE SUR SIAGNE
1596,911,AMES DU PURGATOIRE,5,ANTIBES 1EME
1597,29,VICTORIEN SARDOU,0,LE CANNET
1598,215,DES COMBES,5,ANTIBES 1EME
1599,8,DE BELGIQUE,1,VALLAURIS
1600,9101,GARIBONDY,5,LE CANNET
1601,2,THERESE,0,LE CANNET
1602,700,DU 8 MAI,15,LA ROQUETTE SUR SIAGNE
1603,1047,AMES DU PURGATOIRE,5,ANTIBES 1EME
1604,2,ANDRE MINANGOY,36,MOUGINS
1605,11,VAUBAN,0,ANTIBES 1EME
1606,22,BIJOU PLAGE,15,ANTIBES 2EME
1607,250,DES HORIZONS,15,VALLAURIS
1608,4,AMBROSIO,0,VALLAURIS
1609,18,MIRABEAU,1,ANTIBES 1EME
1610,882,DE RABIAC ESTAGNOL,5,ANTIBES 1EME
1611,115,SAINT SAUVEUR,0,LE CANNET
1612,27,DE NICE,1,ANTIBES 1EME
1613,21,GUSTAVE CHANCEL,15,ANTIBES 1EME
1614,1034,DU BELVEDERE,5,MOUGINS
1615,1,DE LA LIBERATION,1,ANTIBES 1EME
1616,338,DU PETIT FOUR,5,ANTIBES 1EME
1617,155,DR MAURICE DONAT,1,MOUGINS
1618,73,DU PRESIDENT WILSON,15,ANTIBES 2EME
1619,15,TANIT,5,ANTIBES 2EME
1620,38,DE DIANE,1,ANTIBES 1EME
1621,9,EMILIE,0,ANTIBES 2EME
1622,14,DOCTEUR FABRE,1,ANTIBES 2EME
1623,12,TOURNELLI,1,ANTIBES 1EME
1624,1,CLEMENT MASSIER,10,VALLAURIS
1625,29,CHARLES GUILLAUMONT,15,ANTIBES 2EME
1626,68,LINTIER,5,VALLAURIS
1627,120,DU PRESIDENT WILSON,15,ANTIBES 2EME
1628,301,LINTIER,5,VALLAURIS
1629,280,DU VALBOSQUET,5,ANTIBES 1EME
1630,135,DE LA LIBERTE,1,VALLAURIS
1631,7,DOCTEUR DAUTHEVILLE,1,ANTIBES 2EME
1632,58,DES CABRIERES,5,MOUGINS
1633,105,DES FRERES ROUSTAN,1,VALLAURIS
1634,6,DOC ROSTAN,0,ANTIBES 1EME
1635,401,DE LA ROQUETTE,3,MOUGINS
1636,728,DE SAINT JEAN,3,ANTIBES 1EME
1637,3,ALLEGRE,10,VALLAURIS
1638,12,ALBERT 1ER,15,ANTIBES 1EME
1639,333,DU DOMAINE,2,MOUANS-SARTOUX
1640,14,DES MOULIERES,0,LE CANNET
1641,505,DE MEAYNE,5,LA ROQUETTE SUR SIAGNE
1642,495,DE LA MER,3,BIOT
1643,28,BRICKA,0,ANTIBES 2EME
1644,48,SADI CARNOT,15,LE CANNET
1645,93,DU PRESIDENT WILSON,15,ANTIBES 2EME
1646,26,SADI CARNOT,15,LE CANNET
1647,26,DES ILES,5,ANTIBES 2EME
1648,57,DE LA LIBERTE,1,VALLAURIS
1649,305,SAINT PHILIPPE,1,BIOT
1650,158,GARIBONDY,5,LE CANNET
1651,521,DU PUY,5,ANTIBES 1EME
1652,76,FRANKLIN ROOSEVELT,1,LE CANNET
1653,18,JAMES CLOSE,0,ANTIBES 1EME
1654,14,DE LA ROSTAGNE,1,ANTIBES 2EME
1655,120,DES LAURIERS,10,LE CANNET
1656,831,DE NICE,3,ANTIBES 1EME
1657,56,DE SAINT JEAN,3,ANTIBES 1EME
1658,60,SAINT SAUVEUR,0,LE CANNET
1659,127,DES TUILIERES,5,VALLAURIS
1660,1,FRANCOIS REBUFFEL,0,LE CANNET
1661,6,SAINTE MARGUERITE,0,ANTIBES 2EME
1662,12,MIRABEAU,1,ANTIBES 1EME
1663,34,MONT JOLI,1,LE CANNET
1664,203,DES PINS L AUBAREDE,1,MOUGINS
1665,19,EDMOND D ESCLEVIN,1,ANTIBES 2EME
1666,60,DE NICE,1,ANTIBES 1EME
1667,3,NOTRE-DAME,0,CANNES 2EME
1668,59,DU MARECHAL JUIN,1,CANNES 2EME
1669,6,DE LA VERRERIE,0,CANNES 1EME
1670,4,DE STALINGRAD,0,CANNES 2EME
1671,5,DU CANADA,0,CANNES 2EME
1672,17,JEAN DE RIOUFFE,0,CANNES 2EME
1673,77,ESTEREL PARC,15,MANDELIEU-LA-NAPOULE
1674,12,DE LA MERLETTE,5,CANNES 2EME
1675,114,GASTON DE FONTMICHEL,1,MANDELIEU-LA-NAPOULE
1676,62,DE LA MARIGARDE,3,GRASSE
1677,11,RICORD LATY,0,CANNES 2EME
1678,5,PHILIBERT DELORME,0,CANNES 2EME
1679,2,FRANCIS TONNER,1,CANNES 1EME
1680,57,MICHEL JOURDAN,1,CANNES 1EME
1681,326,DE CANNES,1,PEGOMAS
1682,27,DE LA FERRAGE,15,CANNES 2EME
1683,16,ROUAZE,0,CANNES 2EME
1684,64,D ANTIBES,0,CANNES 2EME
1685,501,DES ANCIENS COMBATTANTS,1,MANDELIEU-LA-NAPOULE
1686,42,DE LA REPUBLIQUE,15,CANNES 2EME
1687,2,DE TURCKHEIM,0,CANNES 2EME
1688,30,DES BASTIDES SAINT ANTOINE,5,GRASSE
1689,24,DE LA ROUBINE,1,CANNES 1EME
1690,31,DES BUISSONS ARDENTS,1,CANNES 1EME
1691,66,CARNOT,15,CANNES 2EME
1692,28,DE MIMONT,0,CANNES 2EME
1693,34,DU MARECHAL JUIN,1,CANNES 2EME
1694,74,DU PETIT PORT,0,MANDELIEU-LA-NAPOULE
1695,21,GENERAL VAUTRIN,15,CANNES 2EME
1696,4,LEON NOEL,0,CANNES 2EME
1697,34,GEORGES CLEMENCEAU,0,CANNES 2EME
1698,11,SIDI BRAHIM,1,GRASSE
1699,1,DES ANGLAIS,1,CANNES 2EME
1700,25,VAN LOO,1,THEOULE-SUR-MER
1701,83,DU MARECHAL JUIN,1,CANNES 2EME
1702,73,DOC RAYMOND PICAUD,1,CANNES 1EME
1703,2057,JEANNE D ARC,15,MANDELIEU-LA-NAPOULE
1704,11,RICORD LATY,0,CANNES 2EME
1705,401,JACQUES CARTIER,2,MANDELIEU-LA-NAPOULE
1706,13,MARECHAL LECLERC,15,GRASSE
1707,99,SIDI BRAHIM,1,GRASSE
1708,111,CARNOT,15,CANNES 2EME
1709,17,DE STRASBOURG,15,CANNES 2EME
1710,200,DU RIOU LA NAPOULE,1,MANDELIEU-LA-NAPOULE
1711,21,GENERAL VAUTRIN,15,CANNES 2EME
1712,7,MATHIAS DUVAL,1,GRASSE
1713,12,DE LA REPUBLIQUE,15,CARROS
1714,22,HENRI ISNARD,1,VENCE
1715,1,DE LA REPUBLIQUE,15,CARROS
1716,21,DES CIGALES,1,CARROS
1717,12,PLACE VIEILLE,0,VENCE
1718,366,DE DRAGUIGNAN,3,SAINT-CEZAIRE-SUR-SIAGNE
1719,5,DE LA FONTAINE,12,LE BROC
1720,4,ALSACE LORRAINE,0,VENCE
1721,640,DEPARTEMENTALE 6085,3,SAINT-VALLIER-DE-THIEY
1722,366,DE DRAGUIGNAN,3,SAINT-CEZAIRE-SUR-SIAGNE
1723,15,DES CIGALES,1,CARROS
1724,2477,MARCELLIN ALLO NO 39,39,LA GAUDE
1725,17,DU GENERAL DE GAULLE,1,LE BAR-SUR-LOUP
1726,1,GEORGES POMPIDOU,2,VALBONNE
1727,27,DU BARRI,19,VALBONNE
1728,1899,DU GRAND PRE,15,GREOLIERES
1729,10,FREDERIC MISTRAL,1,PEYMEINADE
1730,280,DE PEIDESSALLE,5,VALBONNE
1731,640,DEPARTEMENTALE 6085,3,SAINT-VALLIER-DE-THIEY
1732,40,FOCH,1,VENCE
1733,12,ADRIEN GUEBHARD,0,SAINT-VALLIER-DE-THIEY
1734,448,DU SANTON DE PRE BOUQUET,15,SAINT-CEZAIRE-SUR-SIAGNE
1735,33,DE LA CASINETTE,2,ANDON
1736,2,DES MURIERS,0,CAGNES SUR MER
1737,2,DES COURTILS VAUGRENIER,2,VILLENEUVE-LOUBET
1738,550,DES VESPINS RN7,3,SAINT LAURENT DU VAR
1739,640,DES CAILLADES,5,LA COLLE SUR LOUP
1740,562,DES RASCAS,5,SAINT LAURENT DU VAR
1741,3,DE LA TOURAQUE VAUGRENIER,2,VILLENEUVE-LOUBET
1742,280,DE LA BERMONE,1,VILLENEUVE-LOUBET
1743,57,DU MICOCOULIER,5,VILLENEUVE-LOUBET
1744,56,YVES KLEIN,0,LA COLLE SUR LOUP
1745,17,DU LOUP,1,VILLENEUVE-LOUBET
1746,395,DES RASCAS,5,SAINT LAURENT DU VAR
1747,26,ROUBION,10,SAINT LAURENT DU VAR
1748,9,DES CHENES,1,CAGNES SUR MER
1749,52,DU VALLON DES VAUX,5,CAGNES SUR MER
1750,25,GENERAL LECLERC,1,CAGNES SUR MER
1751,500,BEL AIR,1,VILLENEUVE-LOUBET
1752,9001,DU SOLEIL GR HORTENSIAS,40,VILLENEUVE-LOUBET
1753,7,DE SAINT LAURENT,5,CAGNES SUR MER
1754,9001,BAIE DES ANGES COMMODOR,41,VILLENEUVE-LOUBET
1755,9001,BAIE DES ANGES COMMODOR,41,VILLENEUVE-LOUBET
1756,251,PAUL CEZANNE,1,SAINT LAURENT DU VAR
1757,251,DU MOULIN,14,SAINT LAURENT DU VAR
1758,377,DE LA COLLE,3,VILLENEUVE-LOUBET
1759,44,DES PLANTIERS,1,SAINT LAURENT DU VAR
1760,90,ERIC TABARLY,15,VILLENEUVE-LOUBET
1761,9001,BAIE DES ANGES DUCAL,41,VILLENEUVE-LOUBET
1762,6,DES CHENES,1,CAGNES SUR MER
1763,3,DU DOMAINE DU LOUP,1,CAGNES SUR MER
1764,721,DES PUGETS,1,SAINT LAURENT DU VAR
1765,26,DE SAINTE COLOMBE,5,CAGNES SUR MER
1766,718,DU LOUBET,1,VILLENEUVE-LOUBET
1767,79,DOC MAURICE DONNAT,1,SAINT LAURENT DU VAR
1768,2,GENERAL LECLERC,1,CAGNES SUR MER
1769,395,DE LA COLLINE,1,VILLENEUVE-LOUBET
1770,23,DU SUCHET,0,SAINT LAURENT DU VAR
1771,2,DE SAINT VERAN,5,CAGNES SUR MER
1772,30,DU PAIN DE SUCRE,5,CAGNES SUR MER
1773,549,DES RASCAS,5,SAINT LAURENT DU VAR
1774,100,DU CIREUIL,1,VILLENEUVE-LOUBET
1775,341,DES FILAGNES,1,SAINT LAURENT DU VAR
1776,20,DU PAISSOUBRAN,0,CAGNES SUR MER
1777,450,ANTONY FABRE,1,VILLENEUVE-LOUBET
1778,8,COURS DU ONZE NOVEMBRE,4,CAGNES SUR MER
1779,48,JACQUES-YVES COUSTEAU,1,VILLENEUVE-LOUBET
1780,14,DU DOC CALMETTE,10,CAGNES SUR MER
1781,73,DE GRASSE,1,CAGNES SUR MER
1782,2,GENERAL DE GAULLE,12,CAGNES SUR MER
1783,70,DES LAVANDES,2,SAINT-PAUL-DE-VENCE
1784,524,DE LA LIBERATION,1,SAINT LAURENT DU VAR
1785,73,DES COLLETTES,5,CAGNES SUR MER
1786,457,DES FERRAYONNES,1,VILLENEUVE-LOUBET
1787,1059,DE CAGNES,3,LA COLLE SUR LOUP
1788,8,COURS DU ONZE NOVEMBRE,4,CAGNES SUR MER
1789,91,CYRILLE BESSET,1,CAGNES SUR MER
1790,251,PAUL CEZANNE,1,SAINT LAURENT DU VAR
1791,491,DES RASCAS,5,SAINT LAURENT DU VAR
1792,10,ALPHONSE DAUDET,5,CAGNES SUR MER
1793,9001,BAIE DES ANGES DUCAL,41,VILLENEUVE-LOUBET
1794,1092,DU BORD DE MER RN 98,3,SAINT LAURENT DU VAR
1795,9001,BAIE DES ANGES DUCAL,41,VILLENEUVE-LOUBET
1796,159,JEAN OSSOLA,15,SAINT LAURENT DU VAR
1797,100,DU CIREUIL,1,VILLENEUVE-LOUBET
1798,650,DU GAL DE GAULLE,1,SAINT LAURENT DU VAR
1799,633,DES PLANTIERS,1,SAINT LAURENT DU VAR
1800,1,DE L HOTEL DE VILLE,1,CAGNES SUR MER
1801,684,DES SERRES,3,SAINT-PAUL-DE-VENCE
1802,834,FAHNESTOCK,23,SAINT LAURENT DU VAR
1803,240,DE GAROUMIOU,5,VILLENEUVE-LOUBET
1804,89,CYRILLE BESSET,1,CAGNES SUR MER
1805,377,DES FERRAYONNES,1,VILLENEUVE-LOUBET
1806,19,LEONARD ANFOSSI,1,SAINT LAURENT DU VAR
1807,9001,BAIE DES ANGES GALLION,41,VILLENEUVE-LOUBET
1808,12,PASQUALINI,0,CAGNES SUR MER
1809,9058,DU VAL DE CAGNES,5,CAGNES SUR MER
1810,3,JEAN NEGRE,10,CAGNES SUR MER
1811,272,DE LA COLLINE,1,VILLENEUVE-LOUBET
1812,270,DU PONT DE PIERRE,3,LA COLLE SUR LOUP
1813,42,DE GRASSE,1,CAGNES SUR MER
1814,834,FAHNESTOCK,23,SAINT LAURENT DU VAR
1815,13,DES ORANGERS,1,CAGNES SUR MER
1816,2,DES MURIERS,0,CAGNES SUR MER
1817,231,JEAN AICARD,1,SAINT LAURENT DU VAR
1818,21,DE LA PLAGE,22,CAGNES SUR MER
1819,5,DU PLATEAU CALLISTE,0,SAINT LAURENT DU VAR
1820,6,DE NICE,1,CAGNES SUR MER
1821,12,DES PALOMBIERES,10,CAGNES SUR MER
1822,31,CYRILLE BESSET,1,CAGNES SUR MER
1823,79,DOC MAURICE DONNAT,1,SAINT LAURENT DU VAR
1824,861,PIERRE SAUVAIGO,1,SAINT LAURENT DU VAR
1825,290,SAINT HUBERT,1,SAINT LAURENT DU VAR
1826,323,DE VERDUN,1,SAINT LAURENT DU VAR
1827,77,DE GRASSE,1,CAGNES SUR MER
1828,85,DE GRASSE,1,CAGNES SUR MER
1829,711,PIERRE SAUVAIGO,1,SAINT LAURENT DU VAR
1830,48,JACQUES-YVES COUSTEAU,1,VILLENEUVE-LOUBET
1831,9,PARMENTIER,0,CAGNES SUR MER
1832,9001,DU SOLEIL GR EUCALYPTUS,40,VILLENEUVE-LOUBET
1833,90,ERIC TABARLY,15,VILLENEUVE-LOUBET
1834,38,MAL FOCH,0,LA COLLE SUR LOUP
1835,9010,BAIE DES ANGES BARONNET,41,VILLENEUVE-LOUBET
1836,7,ALBERT CAMUS,0,SAINT LAURENT DU VAR
1837,300,DES CIGALES,2,SAINT LAURENT DU VAR
1838,11,DES PRESSES,5,CAGNES SUR MER
1839,3,DE LA CAGNES VAUGRENIER,2,VILLENEUVE-LOUBET
1840,646,DES PLANTIERS,1,SAINT LAURENT DU VAR
1841,16,SOUTINE,0,CAGNES SUR MER
1842,14,DOC MAURICE DONAT,1,CAGNES SUR MER
1843,589,DU BORD DE MER,3,VILLENEUVE-LOUBET
1844,7,VIVALDI,2,CAGNES SUR MER
1845,7,DES GROS BUAUX,5,CAGNES SUR MER
1846,244,DU MARECHAL LECLERC,1,VILLENEUVE-LOUBET
1847,148,FLEURIE,10,SAINT LAURENT DU VAR
1848,4,BIRHAKEIM,0,CAGNES SUR MER
1849,36,DES TRAVAILS,5,CAGNES SUR MER
1850,13,MARECHAL JUIN,1,VILLENEUVE-LOUBET
1851,227,DE LA COLLINE,1,VILLENEUVE-LOUBET
1852,315,DES RASCAS,5,SAINT LAURENT DU VAR
1853,430,DES PLANTIERS,1,SAINT LAURENT DU VAR
1854,8,PASQUALINI,0,CAGNES SUR MER
1855,25,GENERAL LECLERC,1,CAGNES SUR MER
1856,393,DU POINT DU JOUR,15,SAINT LAURENT DU VAR
1857,21,DES ROSEAUX,5,CAGNES SUR MER
1858,59,DU LOGIS DE BONNEAU,1,VILLENEUVE-LOUBET
1859,379,MAX CHAMINADAS,1,VILLENEUVE-LOUBET
1860,1,VICTORIA,1,CAGNES SUR MER
1861,100,DU CIREUIL,1,VILLENEUVE-LOUBET
1862,9,SAINT EXUPERY,1,CAGNES SUR MER
1863,9,DES JONCS,2,CAGNES SUR MER
1864,72,DES TUILIERES,1,CAGNES SUR MER
1865,273,HONORE TEISSEIRE,15,LA COLLE SUR LOUP
1866,541,HONORE TEISSEIRE,15,LA COLLE SUR LOUP
1867,404,DES CIGALES,2,SAINT LAURENT DU VAR
1868,81,DE GRASSE,1,CAGNES SUR MER
1869,9320,SAINTE LUCE,12,CAGNES SUR MER
1870,2,DE VERDUN,12,VILLENEUVE-LOUBET
1871,525,BEL AIR,1,VILLENEUVE-LOUBET
1872,18,DES ORANGERS,1,CAGNES SUR MER
1873,58,GENERAL LECLERC,1,SAINT LAURENT DU VAR
1874,9010,BAIE DES ANGES BARONNET,41,VILLENEUVE-LOUBET
1875,102,DE GRASSE,1,CAGNES SUR MER
1876,111,DES PUGETS,1,SAINT LAURENT DU VAR
1877,9100,DU BAOU,5,VILLENEUVE-LOUBET
1878,189,MARC MOSCHETTI,1,SAINT LAURENT DU VAR
1879,113,DES CIGALES,2,SAINT LAURENT DU VAR
1880,72,DES TUILIERES,1,CAGNES SUR MER
1881,45,D AZUR JARDINS CHARLOTTE,42,VILLENEUVE-LOUBET
1882,41,DU BORD DE MER,3,VILLENEUVE-LOUBET
1883,139,DOC MAURICE DONNAT,1,SAINT LAURENT DU VAR
1884,281,DE GAROUMIOU,5,VILLENEUVE-LOUBET
1885,120,FRANCE D OUTRE MER,1,SAINT LAURENT DU VAR
1886,549,DES RASCAS,5,SAINT LAURENT DU VAR
1887,3,DE LA PLAGE,22,CAGNES SUR MER
1888,41,ANATOLE FRANCE,0,CAGNES SUR MER
1889,7,DE L  EGLISE,12,SAINT-JUST-D'ARDECHE
1890,33,AUGUSTE CLEMENT,0,VALS-LES-BAINS
1891,9004,DE LA SOUBEYRANNE,43,BOURG-SAINT-ANDEOL
1892,9004,DE LA SOUBEYRANNE,43,BOURG-SAINT-ANDEOL
1893,193,DE MARVIGNES,3,GRAVIERES
1894,5638,HAMEAU LES FALAISES,18,SALAVAS
1895,85,DE VALS,3,AUBENAS
1896,2,PIERRE DE COUBERTIN,0,LA-VOULTE-SUR-RHONE
1897,13,CLEMENT FAUGIER,1,PRIVAS
1898,8,LES MELEZES,8,CHARMES-SUR-RHONE
1899,3,BAPTISTE MARCET,0,AUBENAS
1900,5590,RAVEYRON,8,VALLON PONT D'ARC
1901,172,NATIONALE,3,LABEGUDE
1902,17,DES GARNEYRES,15,VALS-LES-BAINS
1903,2,GAMBETTA,15,AUBENAS
1904,70,JEAN MATHON,44,AUBENAS
1905,5651,DES BRASSERIES,0,RUOMS
1906,9,PIERRE BROSSOLETTE,1,BOURG-SAINT-ANDEOL
1907,9500,LA MAGDELAINE,8,BOURG-SAINT-ANDEOL
1908,15,DU CHATEAU VIEUX,0,AUBENAS
1909,5114,LE VILLAGE,8,LANAS
1910,1,CLAUDE EXPILLY,1,VALS-LES-BAINS
1911,17,DU PALAIS,4,PRIVAS
1912,6,LES LAVANDES ALLEE 1,7,SAINT-SERNIN
1913,9001,DE LA SOUTEYRANNE,43,BOURG-SAINT-ANDEOL
1914,265,LA PASTOURELLE,8,PRIVAS
1915,1,CLAUDE EXPILLY,1,VALS-LES-BAINS
1916,10,LOUIS ANTERIOU,1,LA-VOULTE-SUR-RHONE
1917,5809,BLOD,8,SAINT-GEORGES-LES-BAINS
1918,75,GRANDE RUE,0,VIVIERS
1919,9,PIERRE BROSSOLETTE,1,BOURG-SAINT-ANDEOL
1920,6032,RIPOTIER HAUT,8,AUBENAS
1921,3,DE VERNON,15,VALS-LES-BAINS
1922,23,DE LA GUINGUETTE,2,AUBENAS
1923,75,GRANDE RUE,0,VIVIERS
1924,10,DE BERNARDY,0,AUBENAS
1925,75,GRANDE RUE,0,VIVIERS
1926,5200,LES MAZES DE BEAUMEL,8,VALLON PONT D'ARC
1927,59,GRAND CHAMPAGNE,8,SAINT-MONTAN
1928,185,VICTOR BARRES,1,ST JULIEN EN ST ALBAN
1929,9725,SAINT EXUPERY,1,PRIVAS
1930,52,JEAN JAURES,0,VALS-LES-BAINS
1931,5136,LE PETIT BLOD,8,SAINT-GEORGES-LES-BAINS
1932,5517,LE GRAND CLOS,8,SAINT-MARTIN-D' ARDECHE
1933,1,DES CORDONNIERS,0,PRIVAS
1934,3,DE FONT NEUVE,0,LA-VOULTE-SUR-RHONE
1935,3,DE FONT NEUVE,0,LA-VOULTE-SUR-RHONE
1936,1,ST JEAN,12,VALS-LES-BAINS
1937,575,DE BARJAC,3,SALAVAS
1938,9001,LA LAUPIE,43,BOURG-SAINT-ANDEOL
1939,102,DU DOUX,0,TOURNON-SUR-RHONE
1940,7,DE L ILE,0,TOURNON-SUR-RHONE
1941,14,VICTOR TASSINI,1,SAINT-PERAY
1942,20,DOC MARC BOUVAT,1,SAINT-PERAY
1943,163,HECTOR GUIMARD,0,GUILHERAND-GRANGES
1944,16,DU PILAT,0,ANNONAY
1945,21,DES TISSERANDS,10,SARRAS
1946,16,LABATIE,0,TOURNON-SUR-RHONE
1947,4,LOUIS BLERIOT,0,GUILHERAND-GRANGES
1948,2,DE LA BASCULE,12,FELINES
1949,7,DU REPOS,5,TOURNON-SUR-RHONE
1950,58,DE LA MUETTE,5,ANNONAY
1951,9,MONTEE DU CHATEAU,39,ANNONAY
1952,38,VICTOR TASSINI,1,SAINT-PERAY
1953,987,DE LA REPUBLIQUE,1,GUILHERAND-GRANGES
1954,2,DE LAPRAS,5,ANNONAY
1955,201,DES ONDINES,2,GUILHERAND-GRANGES
1956,55,AUGUSTE RENOIR,0,GUILHERAND-GRANGES
1957,1,DE LA LIBERTE,12,ANNONAY
1958,19,DES CORDELIERS,12,ANNONAY
1959,18,DE FONTANES,0,ANNONAY
1960,201,DES ONDINES,2,GUILHERAND-GRANGES
1961,19,MONTGOLFIER,0,ANNONAY
1962,61,JEAN JAURES,1,ANNONAY
1963,31,DE LA REPUBLIQUE,15,ANNONAY
1964,5,DOC CADET,0,TOURNON-SUR-RHONE
1965,907,HENRI DUNANT,0,GUILHERAND-GRANGES
1966,56,DE TOURNON,0,ANNONAY
1967,18,DE L EUROPE,1,ANNONAY
1968,20,DE L EUROPE,1,ANNONAY
1969,14,DE LA VALETTE,0,ANNONAY
1970,345,HECTOR GUIMARD,0,GUILHERAND-GRANGES
1971,21,DES RESIDENCES DE CHAPOTTE,2,TOURNON-SUR-RHONE
1972,90,GERMAIN SOUFFLOT,2,GUILHERAND-GRANGES
1973,80,PALLADIO,2,GUILHERAND-GRANGES
1974,113,DU HUIT MAI 1945,1,TOURNON-SUR-RHONE
1975,22,DU PILAT,0,ANNONAY
1976,113,DU HUIT MAI 1945,1,TOURNON-SUR-RHONE
1977,27,DE NIMES,1,TOURNON-SUR-RHONE
1978,286,LEON JOUHAUX,0,GUILHERAND-GRANGES
1979,21,DES RESIDENCES DE CHAPOTTE,2,TOURNON-SUR-RHONE
1980,16,MARC SAUZET,0,TOURNON-SUR-RHONE
1981,1,DE L HOPITAL,0,TOURNON-SUR-RHONE
1982,339,SADI CARNOT,1,GUILHERAND-GRANGES
1983,3,EDOUARD JOUBERT,0,TOURNON-SUR-RHONE
1984,2,DE LAPRAS,5,ANNONAY
1985,3,DES PRES,5,SAINT-JEAN-DE-MUZOLS
1986,113,DU HUIT MAI 1945,1,TOURNON-SUR-RHONE
1987,113,DU HUIT MAI 1945,1,TOURNON-SUR-RHONE
1988,113,DU HUIT MAI 1945,1,TOURNON-SUR-RHONE
1989,48,VICTOR LOUIS,2,GUILHERAND-GRANGES
1990,1,VINCENT D INDY,0,TOURNON-SUR-RHONE
1991,113,DU HUIT MAI 1945,1,TOURNON-SUR-RHONE
1992,2,DE LAPRAS,5,ANNONAY
1993,7,CAPITAINE DE CANSON,0,ANNONAY
1994,2,DE LAPRAS,5,ANNONAY
1995,22,JULES FERRY,0,DAVEZIEUX
1996,16,DU PILAT,0,ANNONAY
1997,50,SADI CARNOT,1,GUILHERAND-GRANGES
1998,43,DES GAREURS,0,SARRAS
1999,113,DU HUIT MAI 1945,1,TOURNON-SUR-RHONE
2000,20,DE CRUSSOL,0,SAINT-PERAY
2001,7,MOREAUX,0,CHARLEVILLE-MEZIERES
2002,17,DE LA FAUSSE PORTE,0,GIVET
2003,26,DES GENETS,0,SAINT-LAURENT
2004,5,DE MARS,0,CHARLEVILLE-MEZIERES
2005,71,VOLTAIRE,0,CHARLEVILLE-MEZIERES
2006,19,DE LONGUEVILLE,0,CHARLEVILLE-MEZIERES
2007,21,PIERRE BEREGOVOY,0,CHARLEVILLE-MEZIERES
2008,3,DES ETUVES,0,CHARLEVILLE-MEZIERES
2009,10,GEORGES CORNEAU,1,CHARLEVILLE-MEZIERES
2010,6,DE LA PORTE NOIRE,24,CHARLEVILLE-MEZIERES
2011,47,CHARLES BOUTET,1,CHARLEVILLE-MEZIERES
2012,18,DU MUGUET,1,CHARLEVILLE-MEZIERES
2013,26,D ARCHES,1,CHARLEVILLE-MEZIERES
2014,3,DU PRESIDENT KENNEDY,0,CHARLEVILLE-MEZIERES
