13007,13
13005,13
13006,13
13009,13
13400,13
13008,13
13470,13
13260,13
13360,13
13600,13
13112,13
13390,13
13821,13
13720,13
13119,13
13830,13
13124,13
13850,13
13420,13
13780,13
13012,13
13380,13
13011,13
13190,13
13140,13
13300,13
13100,13
13790,13
13820,13
13220,13
13127,13
13700,13
13180,13
13630,13
13210,13
13200,13
13690,13
13430,13
13160,13
14000,14
14810,14
14450,14
14100,14
14600,14
14360,14
14160,14
14640,14
14800,14
14510,14
14130,14
14910,14
14430,14
16000,16
16600,16
16800,16
16300,16
16340,16
16160,16
16470,16
17138,17
17000,17
17140,17
17180,17
17340,17
17440,17
17220,17
17111,17
17410,17
17170,17
17880,17
17139,17
17230,17
17590,17
17690,17
17300,17
17430,17
17450,17
17100,17
17600,17
17110,17
17132,17
17120,17
17400,17
18100,18
18000,18
18400,18
18500,18
18570,18
18200,18
18700,18
19260,19
19000,19
19200,19
19100,19
19270,19
19230,19
19360,19
21000,21
22000,22
22430,22
22400,22
22170,22
22360,22
22440,22
22580,22
22500,22
22370,22
22410,22
22190,22
22680,22
22120,22
22950,22
22650,22
22100,22
22380,22
22240,22
22770,22
22130,22
22350,22
22550,22
22250,22
22200,22
22970,22
22700,22
22300,22
22220,22
22660,22
22560,22
22310,22
22600,22
23300,23
23000,23
24000,24
24750,24
24660,24
24100,24
33220,33
24510,24
24230,24
24120,24
24200,24
24580,24
24250,24
25000,25
25870,25
25410,25
25320,25
25620,25
25220,25
25480,25
25960,25
25110,25
25300,25
25370,25
25130,25
25500,25
25290,25
25800,25
25580,25
25240,25
25140,25
25400,25
25230,25
25310,25
25200,25
26100,26
26000,26
26210,26
26200,26
26300,26
26740,26
26500,26
26120,26
26400,26
26290,26
26140,26
26220,26
26790,26
26800,26
26110,26
26270,26
26700,26
26130,26
26250,26
26260,26
26770,26
26420,26
26600,26
26540,26
26240,26
26760,26
27930,27
27250,27
27530,27
27000,27
27120,27
27730,27
27200,27
27950,27
27190,27
27130,27
27140,27
27700,27
27270,27
27170,27
27300,27
27600,27
28000,28
28320,28
28630,28
28230,28
28300,28
28310,28
28130,28
28110,28
28700,28
28600,28
28190,28
28200,28
28100,28
28500,28
28210,28
28260,28
28350,28
28170,28
28380,28
28400,28
29000,29
29100,29
29300,29
29900,29
29930,29
29360,29
29200,29
29290,29
29460,29
29800,29
29470,29
29570,29
29160,29
29550,29
29600,29
29400,29
29660,29
29630,29
29680,29
20137,2A
20000,2A
20110,2A
20090,2A
20100,2A
20144,2A
20169,2A
20128,2A
20166,2A
20160,2A
20111,2A
20167,2A
20140,2A
20117,2A
20134,2A
20131,2A
20150,2A
20146,2A
20145,2A
20113,2A
20138,2A
20163,2A
20118,2A
20122,2A
20129,2A
20115,2A
20157,2A
20190,2A
nan,2A
20220,2B
20221,2B
20232,2B
30240,30
30220,30
30900,30
30000,30
30420,30
30170,30
30600,30
30132,30
30540,30
30870,30
30230,30
30128,30
30250,30
30940,30
30660,30
30620,30
30670,30
30980,30
30190,30
30610,30
30460,30
30470,30
30260,30
30920,30
30770,30
30820,30
30120,30
30440,30
30700,30
30510,30
30290,30
30127,30
30300,30
30400,30
30200,30
30320,30
30840,30
30650,30
30133,30
30210,30
30130,30
30800,30
30490,30
30150,30
30100,30
30530,30
30410,30
30160,30
30960,30
30110,30
30140,30
31400,31
31200,31
31000,31
31500,31
31780,31
31140,31
31130,31
31280,31
31240,31
31150,31
31180,31
31520,31
31300,31
31170,31
31770,31
31100,31
31700,31
31340,31
31840,31
31270,31
31330,31
31880,31
31620,31
31660,31
31320,31
31290,31
31560,31
31670,31
31250,31
31650,31
31570,31
31120,31
31750,31
31380,31
31450,31
32000,32
32100,32
32150,32
32200,32
32600,32
33200,33
33160,33
33290,33
33000,33
33300,33
33520,33
33680,33
33110,33
33185,33
33320,33
33480,33
33460,33
33800,33
33130,33
33700,33
33170,33
33400,33
33600,33
33140,33
33127,33
33610,33
33410,33
33380,33
33120,33
33560,33
33260,33
33470,33
33150,33
33270,33
33210,33
33510,33
33100,33
33310,33
33370,33
33550,33
33970,33
33450,33
33670,33
33770,33
33240,33
33740,33
33850,33
33950,33
33440,33
33360,33
33980,33
33880,33
33138,33
33720,33
33114,33
33530,33
33430,33
33115,33
33640,33
33650,33
33690,33
33420,33
33500,33
33350,33
33390,33
33920,33
33750,33
33230,33
33660,33
33820,33
33870,33
33190,33
33490,33
33540,33
33121,33
33780,33
33990,33
33112,33
33123,33
33340,33
33180,33
33590,33
34080,34
34000,34
34070,34
34090,34
34250,34
34130,34
34990,34
34470,34
34920,34
34280,34
34170,34
34970,34
34430,34
34790,34
34110,34
34200,34
34140,34
34540,34
34740,34
34190,34
34400,34
34800,34
34980,34
34160,34
34590,34
34770,34
34830,34
34380,34
34670,34
34560,34
34730,34
34750,34
34230,34
34700,34
34725,34
34570,34
34820,34
34150,34
34350,34
34210,34
34500,34
34410,34
34300,34
34120,34
34340,34
34600,34
34450,34
34620,34
34720,34
34310,34
34240,34
34760,34
34420,34
34810,34
35740,35
35230,35
35200,35
35830,35
35510,35
35000,35
35700,35
35135,35
35132,35
35170,35
35131,35
35136,35
35760,35
35770,35
35520,35
35690,35
35850,35
35310,35
35250,35
35360,35
35340,35
35410,35
35650,35
35160,35
35137,35
35150,35
35235,35
35290,35
35590,35
35630,35
35490,35
35440,35
35580,35
35600,35
35470,35
35330,35
35320,35
35890,35
35400,35
35800,35
35720,35
35260,35
35730,35
35120,35
35540,35
35350,35
35780,35
35190,35
35610,35
35430,35
35113,35
35130,35
35500,35
35220,35
35240,35
35450,35
36000,36
36400,36
37300,37
37000,37
37520,37
37100,37
37270,37
37700,37
37200,37
37550,37
37230,37
37540,37
37390,37
37210,37
37510,37
37170,37
37400,37
37120,37
37140,37
37600,37
37160,37
38000,38
38100,38
38400,38
38610,38
38700,38
38240,38
38330,38
38130,38
38320,38
38660,38
38500,38
38420,38
38190,38
38530,38
38220,38
38120,38
38830,38
38950,38
38570,38
38580,38
38410,38
38340,38
38380,38
38960,38
38920,38
38650,38
38750,38
38860,38
38360,38
38112,38
38170,38
38250,38
38600,38
38114,38
38880,38
38800,38
38640,38
38970,38
38520,38
38142,38
38450,38
38110,38
38300,38
38090,38
38540,38
38080,38
38290,38
38280,38
38230,38
38140,38
38590,38
38160,38
38430,38
38210,38
38470,38
38940,38
39220,39
39200,39
39100,39
39300,39
39600,39
39500,39
39400,39
39000,39
39310,39
39800,39
39570,39
39290,39
39170,39
39110,39
39260,39
39130,39
40170,40
40100,40
40230,40
40280,40
40660,40
40300,40
40510,40
40000,40
40220,40
40150,40
40460,40
40560,40
40480,40
40600,40
40990,40
40130,40
40530,40
40140,40
40440,40
40500,40
40800,40
40390,40
40200,40
40700,40
40550,40
40380,40
40370,40
40400,40
40160,40
41100,41
41000,41
41400,41
41330,41
41200,41
41350,41
41260,41
42000,42
42100,42
42650,42
42350,42
42530,42
42800,42
42700,42
42740,42
42400,42
42150,42
42230,42
42320,42
42270,42
42410,42
42480,42
42580,42
42390,42
42420,42
42500,42
42490,42
42290,42
42240,42
42152,42
42600,42
42680,42
42160,42
42140,42
42130,42
42340,42
42210,42
42170,42
42330,42
42110,42
42610,42
42380,42
42560,42
42920,42
42300,42
42190,42
42430,42
42153,42
42590,42
42120,42
42510,42
42720,42
42370,42
43000,43
43600,43
43140,43
43620,43
43400,43
43300,43
43700,43
43110,43
43200,43
43100,43
43330,43
43590,43
43240,43
44000,44
44230,44
44300,44
44100,44
44200,44
44800,44
44610,44
44470,44
44240,44
44400,44
44340,44
44310,44
44115,44
44119,44
44850,44
44840,44
44140,44
44270,44
44980,44
44690,44
44700,44
44120,44
44150,44
44190,44
44450,44
44830,44
44860,44
44430,44
44440,44
44370,44
44880,44
44330,44
44760,44
44250,44
44210,44
44730,44
44770,44
44680,44
44320,44
44620,44
44640,44
44560,44
44380,44
44600,44
44220,44
44160,44
44130,44
44570,44
44780,44
44550,44
44360,44
44260,44
44290,44
44460,44
44480,44
44750,44
44510,44
44350,44
44420,44
44740,44
44500,44
44490,44
44117,44
44390,44
44110,44
45800,45
45000,45
45160,45
45380,45
45140,45
45650,45
45100,45
45400,45
45750,45
45770,45
45560,45
45430,45
45190,45
45240,45
45170,45
45740,45
45110,45
45150,45
45640,45
45130,45
45310,45
45200,45
45120,45
45320,45
45390,45
45330,45
45300,45
45340,45
45500,45
45600,45
45250,45
46000,46
47520,47
47000,47
47390,47
47240,47
47700,47
47550,47
47450,47
47600,47
47190,47
47200,47
47400,47
47300,47
47210,47
47500,47
47150,47
47290,47
48000,48
48300,48
48150,48
48100,48
48190,48
48800,48
48130,48
49000,49
49100,49
49130,49
49125,49
49124,49
49610,49
49800,49
49480,49
49112,49
49140,49
49320,49
49240,49
49170,49
49080,49
49460,49
49300,49
49120,49
49340,49
49450,49
49600,49
49280,49
49400,49
49590,49
49630,49
49500,49
50180,50
50000,50
50680,50
50500,50
50400,50
50300,50
50600,50
50350,50
50370,50
50610,50
50170,50
50100,50
50470,50
50110,50
50130,50
50120,50
50200,50
50430,50
50450,50
50560,50
50230,50
50770,50
50190,50
50250,50
50270,50
50550,50
50700,50
50580,50
51000,51
51470,51
51800,51
51300,51
51200,51
51700,51
51530,51
51190,51
51100,51
51430,51
51160,51
51350,51
51370,51
51500,51
51450,51
51170,51
51420,51
52800,52
52000,52
52200,52
53200,53
53800,53
53000,53
53810,53
53300,53
53100,53
54270,54
54000,54
54500,54
54700,54
54130,54
54140,54
54220,54
54600,54
54250,54
54850,54
54425,54
54320,54
54520,54
54390,54
54136,54
54410,54
54670,54
54510,54
54630,54
54180,54
54550,54
54740,54
54110,54
54210,54
54150,54
54400,54
54750,54
54730,54
54860,54
54240,54
54800,54
54650,54
54310,54
54640,54
54350,54
54430,54
54580,54
54810,54
54880,54
54260,54
54440,54
54590,54
54190,54
54870,54
54910,54
54300,54
54122,54
54360,54
54570,54
54200,54
54119,54
54470,54
55430,55
55100,55
56640,56
56890,56
56000,56
56610,56
56880,56
56680,56
56520,56
56260,56
56100,56
56570,56
56650,56
56290,56
56530,56
56700,56
56270,56
56600,56
56670,56
56620,56
56440,56
56400,56
56340,56
56360,56
56510,56
56170,56
56550,56
56470,56
56410,56
56330,56
56140,56
56800,56
56300,56
56160,56
56150,56
58000,58
58600,58
58640,58
58160,58
58660,58
58300,58
59800,59
59110,59
59000,59
59370,59
59130,59
59155,59
59260,59
59777,59
59350,59
59118,59
59790,59
59520,59
59650,59
59134,59
59170,59
59390,59
59491,59
59100,59
59150,59
59160,59
59136,59
59133,59
59810,59
59320,59
59120,59
59251,59
59139,59
59290,59
59710,59
59780,59
59493,59
59113,59
59242,59
59830,59
59510,59
59235,59
59420,59
59700,59
59223,59
59200,59
59280,59
59840,59
59250,59
59890,59
59960,59
59910,59
59126,59
59760,59
59270,59
59190,59
59500,59
59552,59
59450,59
59490,59
59310,59
59146,59
59600,59
59540,59
59400,59
59590,59
59300,59
59770,59
59230,59
59410,59
59178,59
59125,59
59220,59
60000,60
60110,60
60590,60
60540,60
60430,60
60790,60
60240,60
60570,60
60730,60
60290,60
60600,60
60140,60
60250,60
60360,60
60510,60
60200,60
60280,60
60400,60
60170,60
60610,60
60190,60
60350,60
60880,60
60150,60
60660,60
60700,60
60180,60
60410,60
60530,60
60460,60
60300,60
60500,60
60270,60
60100,60
60440,60
60870,60
60520,60
60550,60
60160,60
60800,60
60560,60
60740,60
60260,60
60340,60
60320,60
60230,60
60820,60
60580,60
60330,60
60128,60
60950,60
61000,61
61100,61
61140,61
62000,62
62217,62
62223,62
62300,62
62210,62
62580,62
62690,62
62118,62
62400,62
62460,62
62196,62
62660,62
62330,62
62160,62
62440,62
62220,62
62640,62
62410,62
62750,62
62110,62
62930,62
62152,62
62280,62
62100,62
62179,62
62200,62
62250,62
62600,62
62520,62
62780,62
62155,62
62120,62
62575,62
62500,62
62219,62
62510,62
63200,63
63140,63
63230,63
63300,63
63500,63
63710,63
63610,63
63114,63
63680,63
64000,64
64140,64
64320,64
64121,64
64450,64
64110,64
64190,64
64150,64
64230,64
64300,64
64160,64
64800,64
64400,64
64260,64
64440,64
64570,64
64100,64
64200,64
64600,64
64480,64
64500,64
64130,64
64700,64
64990,64
64240,64
64220,64
64120,64
65100,65
65400,65
65130,65
65000,65
65110,65
65170,65
65240,65
65710,65
65200,65
65120,65
65600,65
66700,66
66200,66
66140,66
66470,66
66750,66
66100,66
66000,66
66440,66
66420,66
66350,66
66210,66
66110,66
66400,66
66120,66
66600,66
66220,66
66160,66
69250,69
69002,69
69004,69
69005,69
69009,69
69650,69
69300,69
69001,69
69140,69
69270,69
69730,69
69580,69
69003,69
69007,69
69006,69
69008,69
69330,69
69780,69
69100,69
69200,69
69150,69
69360,69
69120,69
69800,69
69190,69
69680,69
69500,69
69960,69
69740,69
69720,69
69320,69
69230,69
69600,69
69350,69
69110,69
69510,69
69530,69
69420,69
69440,69
69520,69
69700,69
69540,69
69390,69
69310,69
69560,69
69630,69
69340,69
69660,69
69130,69
69570,69
69290,69
69160,69
69126,69
69850,69
69280,69
69380,69
69210,69
69410,69
69760,69
69260,69
69690,69
69450,69
69890,69
69610,69
69370,69
69590,69
69490,69
69400,69
69240,69
69170,69
69830,69
69220,69
69480,69
69870,69
69430,69
69550,69
69640,69
69620,69
70300,70
70400,70
70200,70
70110,70
70000,70
70190,70
70100,70
71000,71
71700,71
71250,71
71210,71
71390,71
71100,71
71640,71
71300,71
71230,71
71150,71
71120,71
71600,71
71170,71
71160,71
71400,71
71200,71
71450,71
71500,71
72000,72
72230,72
72700,72
72100,72
72250,72
72500,72
72450,72
72120,72
72220,72
72300,72
72430,72
72200,72
72800,72
72400,72
72610,72
72600,72
72170,72
73100,73
73210,73
73190,73
73440,73
73480,73
73220,73
73200,73
73450,73
73130,73
73490,73
73230,73
73150,73
73550,73
73000,73
73700,73
73320,73
73500,73
73620,73
73120,73
73270,73
73410,73
73420,73
73590,73
73290,73
73710,73
73260,73
73300,73
74240,74
74330,74
74600,74
74210,74
74000,74
74230,74
74960,74
74450,74
74520,74
74290,74
74100,74
74940,74
74160,74
74370,74
74150,74
74560,74
74380,74
74220,74
74350,74
74410,74
74570,74
74580,74
74400,74
74250,74
74120,74
74800,74
74950,74
74920,74
74300,74
74170,74
74130,74
74490,74
74700,74
74310,74
74440,74
74260,74
74190,74
74970,74
74340,74
74660,74
74480,74
74460,74
74500,74
74430,74
76800,76
76100,76
76000,76
76240,76
76120,76
76140,76
76650,76
76300,76
76320,76
76500,76
76410,76
76920,76
76130,76
76150,76
76160,76
76380,76
76360,76
76230,76
76250,76
76420,76
76960,76
76200,76
76880,76
76470,76
76260,76
76370,76
76610,76
76620,76
76600,76
76310,76
76700,76
76290,76
76210,76
76430,76
76400,76
76170,76
76790,76
76330,76
76110,76
76440,76
76220,76
76490,76
76460,76
76190,76
76540,76
76450,76
76760,76
76970,76
77170,77
77330,77
77000,77
77220,77
77350,77
77720,77
77380,77
77127,77
77310,77
77150,77
77630,77
77550,77
77176,77
77340,77
77390,77
77590,77
77190,77
77240,77
77166,77
77820,77
77133,77
77680,77
77111,77
77130,77
77140,77
77690,77
77300,77
77210,77
77850,77
77250,77
77920,77
77123,77
77173,77
77430,77
77940,77
77760,77
77460,77
77135,77
77670,77
77930,77
77115,77
77510,77
77610,77
77120,77
77860,77
77320,77
77260,77
77450,77
77730,77
77840,77
77163,77
77540,77
77440,77
77580,77
77750,77
77174,77
77139,77
77169,77
77640,77
77410,77
77100,77
77400,77
77200,77
77500,77
77270,77
77230,77
77600,77
77700,77
77144,77
77186,77
77090,77
77910,77
77420,77
77184,77
77178,77
77360,77
77185,77
77124,77
77181,77
77177,77
77164,77
77290,77
77470,77
77165,77
77280,77
77183,77
77160,77
77370,77
77480,77
77134,77
78000,78
78210,78
78390,78
78220,78
78180,78
78140,78
78190,78
78280,78
78330,78
78150,78
78350,78
78530,78
78117,78
78160,78
78110,78
78370,78
78340,78
78600,78
78500,78
78430,78
78290,78
78420,78
78800,78
78620,78
78400,78
78450,78
78560,78
78360,78
78380,78
78170,78
78590,78
78860,78
78870,78
78810,78
78700,78
78780,78
78230,78
78570,78
78100,78
78630,78
78580,78
78300,78
78510,78
78250,78
78955,78
78480,78
78130,78
78260,78
78750,78
78670,78
78540,78
78410,78
78920,78
78112,78
78740,78
78240,78
78121,78
78680,78
78200,78
78970,78
78711,78
78550,78
78440,78
78520,78
78840,78
78270,78
78790,78
78930,78
78820,78
78910,78
78310,78
78990,78
78720,78
78320,78
78114,78
78120,78
78610,78
78690,78
78650,78
78770,78
78760,78
78490,78
78640,78
78460,78
78730,78
78470,78
78960,78
78940,78
78125,78
78830,78
79200,79
79000,79
79400,79
79180,79
79340,79
79300,79
79270,79
80000,80
80090,80
80330,80
80680,80
80080,80
80800,80
80450,80
80160,80
80120,80
80550,80
80410,80
80600,80
80130,80
80350,80
80460,80
80100,80
80230,80
80700,80
80170,80
80250,80
80300,80
80200,80
81000,81
81310,81
81160,81
81100,81
81200,81
81370,81
82200,82
82000,82
82290,82
82100,82
82500,82
82410,82
82700,82
82600,82
82300,82
82140,82
82170,82
83600,83
83300,83
83310,83
83700,83
83990,83
83380,83
83420,83
83120,83
83520,83
83490,83
83480,83
83350,83
83530,83
83240,83
83370,83
83570,83
83440,83
83170,83
83510,83
83670,83
83136,83
83830,83
83340,83
83590,83
83460,83
83560,83
83690,83
83550,83
83131,83
83470,83
83130,83
83500,83
83200,83
83000,83
83140,83
83160,83
83220,83
83100,83
83430,83
83980,83
83320,83
83150,83
83110,83
83210,83
83400,83
83330,83
83270,83
83250,83
83740,83
83190,83
83230,83
83260,83
83390,83
83660,83
83870,83
83610,83
84200,84
84000,84
84170,84
84140,84
84410,84
84700,84
84130,84
84310,84
84210,84
84370,84
84260,84
84270,84
84350,84
84810,84
84320,84
84330,84
84570,84
84530,84
84400,84
84800,84
84120,84
84360,84
84300,84
84250,84
84240,84
84750,84
84490,84
84470,84
84100,84
84290,84
84500,84
84150,84
84190,84
84110,84
84820,84
84550,84
84340,84
84230,84
84830,84
85000,85
85660,85
85140,85
85600,85
85110,85
85260,85
85620,85
85250,85
85500,85
85290,85
85200,85
85400,85
85460,85
85560,85
85440,85
85470,85
85270,85
85100,85
85180,85
85800,85
85360,85
85520,85
85340,85
85150,85
85300,85
85230,85
85330,85
85160,85
85690,85
85630,85
85550,85
86000,86
86360,86
86550,86
86240,86
86180,86
86100,86
86270,86
86410,86
86300,86
87170,87
87000,87
87100,87
87500,87
87400,87
87250,87
87280,87
87270,87
88190,88
88000,88
88220,88
88390,88
88800,88
88150,88
88270,88
88140,88
88500,88
88300,88
88460,88
88350,88
88600,88
88700,88
88230,88
88110,88
88400,88
88100,88
88580,88
88420,88
88430,88
88530,88
88310,88
88540,88
88250,88
88200,88
88160,88
88360,88
88120,88
88550,88
89000,89
89700,89
89240,89
89290,89
89420,89
89200,89
89500,89
89100,89
89150,89
89260,89
89690,89
90000,90
90300,90
90500,90
91070,91
91100,91
91800,91
91000,91
91450,91
91540,91
91330,91
91830,91
91610,91
91280,91
91210,91
91480,91
91560,91
91230,91
91270,91
91250,91
91090,91
91130,91
91710,91
91860,91
91080,91
91750,91
91810,91
91600,91
91200,91
91260,91
91700,91
91160,91
91300,91
91420,91
91320,91
91380,91
91170,91
91390,91
91350,91
91360,91
91550,91
91240,91
91310,91
91220,91
91630,91
91290,91
91770,91
91520,91
91680,91
91180,91
91340,91
91150,91
91820,91
91790,91
91580,91
91840,91
91410,91
91690,91
91490,91
91740,91
91590,91
91510,91
91850,91
91650,91
91720,91
91530,91
91760,91
91730,91
91470,91
91670,91
91460,91
91640,91
91400,91
91190,91
91120,91
91940,91
91570,91
91620,91
91440,91
91430,91
91370,91
91140,91
92800,92
92500,92
92150,92
92000,92
92400,92
92270,92
92250,92
92600,92
92230,92
92700,92
92390,92
92300,92
92110,92
92200,92
92100,92
92420,92
92380,92
92210,92
92360,92
92310,92
75016,75
92190,92
92410,92
92370,92
92290,92
92340,92
92130,92
92120,92
92260,92
92140,92
92160,92
92170,92
92330,92
92350,92
92320,92
92220,92
92240,92
93310,93
93230,93
93260,93
93170,93
93130,93
93000,93
93320,93
93700,93
93140,93
93500,93
93400,93
93300,93
93200,93
93120,93
93800,93
93210,93
93380,93
93240,93
93350,93
93430,93
93450,93
93440,93
93410,93
93290,93
93470,93
93270,93
93390,93
93190,93
93600,93
93420,93
93150,93
93330,93
93360,93
93220,93
93160,93
93460,93
93340,93
93370,93
93100,93
93110,93
93250,93
94410,94
94210,94
94100,94
94340,94
94140,94
94700,94
94220,94
94000,94
94380,94
94200,94
94230,94
94270,94
94800,94
94260,94
94600,94
94400,94
94320,94
94240,94
94310,94
94550,94
94150,94
94250,94
94110,94
94190,94
94520,94
94470,94
94460,94
94430,94
94510,94
94350,94
94370,94
94450,94
94440,94
94480,94
94420,94
94290,94
94880,94
94490,94
94130,94
94300,94
94360,94
94160,94
94120,94
94170,94
94500,94
95300,95
95180,95
95610,95
95310,95
95590,95
95430,95
95290,95
95000,95
95480,95
95280,95
95520,95
95800,95
95260,95
95630,95
95540,95
95620,95
95830,95
95420,95
95490,95
95660,95
95750,95
95340,95
95650,95
95640,95
95840,95
95760,95
95780,95
95820,95
95690,95
95510,95
95190,95
95270,95
95500,95
95330,95
95400,95
95700,95
95350,95
95140,95
95440,95
95200,95
95560,95
95470,95
95460,95
95570,95
95380,95
95160,95
95120,95
95600,95
95130,95
95740,95
95150,95
95880,95
95320,95
95210,95
95170,95
95250,95
95410,95
95550,95
95390,95
95580,95
95230,95
95360,95
95680,95
95110,95
95220,95
95100,95
95370,95
95870,95
95530,95
95240,95
97150,971
97227,972
97233,972
97290,972
97200,972
97229,972
97222,972
97224,972
97232,972
97223,972
97280,972
97212,972
97228,972
97234,972
97240,972
97231,972
97216,972
97220,972
97213,972
97300,973
97354,973
97310,973
97351,973
97320,973
97438,974
97417,974
97400,974
97490,974
97460,974
97434,974
97470,974
97440,974
97419,974
97410,974
97424,974
75003,75
75001,75
75008,75
75006,75
75007,75
75005,75
75010,75
75009,75
75011,75
75012,75
75013,75
75014,75
75015,75
75017,75
75018,75
75020,75
75019,75
75004,75
75002,75
