117,1,2020-03-16 0:00,Vente,60000,117
118,1,2020-03-31 0:00,Vente,164000,118
119,1,2020-03-17 0:00,Vente,93585,119
120,1,2020-04-03 0:00,Vente,210000,120
121,1,2020-03-14 0:00,Vente,120000,121
122,1,2020-04-10 0:00,Vente,50000,122
123,1,2020-04-03 0:00,Vente,174850,123
124,1,2020-04-22 0:00,Vente,223905,124
125,1,2020-04-15 0:00,Vente,540000,125
126,1,2020-04-15 0:00,Vente,230000,126
127,1,2020-04-08 0:00,Vente,445000,127
128,1,2020-04-27 0:00,Vente,44000,128
129,1,2020-04-09 0:00,Vente,145900,129
130,1,2020-04-22 0:00,Vente,57000,130
131,1,2020-04-21 0:00,Vente,138000,131
132,1,2020-04-09 0:00,Vente,190000,132
133,1,2020-03-16 0:00,Vente,182000,133
134,1,2020-03-26 0:00,Vente,271000,134
135,1,2020-04-28 0:00,Vente,114400,135
136,2,2020-04-29 0:00,Vente,98000,136
137,1,2020-04-17 0:00,Vente,505000,137
138,1,2020-04-24 0:00,Vente,289150,138
139,1,2020-04-29 0:00,Vente,104000,139
140,1,2020-04-30 0:00,Vente,245000,140
141,1,2020-05-06 0:00,Vente,115000,141
142,1,2020-05-07 0:00,Vente,483800,142
143,1,2020-05-07 0:00,Vente,185000,143
144,1,2020-05-07 0:00,Vente,188000,144
145,1,2020-05-13 0:00,Vente,185000,145
146,1,2020-05-05 0:00,Vente,162000,146
147,1,2020-04-17 0:00,Vente,76000,147
148,1,2020-04-29 0:00,Vente,367000,148
149,1,2020-05-19 0:00,Vente,324050,149
150,1,2020-05-20 0:00,Vente,170000,150
151,1,2020-05-15 0:00,Vente,79370,151
152,1,2020-05-15 0:00,Vente,69800,152
153,1,2020-05-18 0:00,Vente,54120,153
154,1,2020-05-19 0:00,Vente,116500,154
155,1,2020-05-12 0:00,Vente,136000,155
156,1,2020-05-12 0:00,Vente,234810,156
157,1,2020-05-15 0:00,Vente,410000,157
158,1,2020-05-14 0:00,Vente,205000,158
159,1,2020-05-06 0:00,Vente,294000,159
160,1,2020-05-11 0:00,Vente,620000,160
161,1,2020-05-12 0:00,Vente,230000,161
162,1,2020-05-15 0:00,Vente,469820,162
163,1,2020-05-29 0:00,Vente,371550,163
164,1,2020-05-12 0:00,Vente,315000,164
165,1,2020-05-20 0:00,Vente,82500,165
166,1,2020-05-12 0:00,Vente,439785,166
167,1,2020-05-18 0:00,Vente,65000,167
168,1,2020-05-15 0:00,Vente,469000,168
169,1,2020-05-18 0:00,Vente,161000,169
170,1,2020-05-19 0:00,Vente,513350,170
171,1,2020-06-02 0:00,Vente,83000,171
172,1,2020-06-02 0:00,Vente,471810,172
173,1,2020-06-11 0:00,Vente,220470,173
174,1,2020-06-04 0:00,Vente,243000,174
175,1,2020-06-04 0:00,Vente,100000,175
176,1,2020-05-29 0:00,Vente,193700,176
177,1,2020-06-04 0:00,Vente,100000,177
178,1,2020-06-17 0:00,Vente,595600,178
179,1,2020-06-26 0:00,Vente,225000,179
180,1,2020-01-14 0:00,Vente,106000,180
181,1,2020-01-10 0:00,Vente,203400,181
182,1,2020-01-07 0:00,Vente,212150,182
183,1,2020-01-03 0:00,Vente,102000,183
184,1,2020-01-16 0:00,Vente,150200,184
185,1,2020-01-13 0:00,Vente,129400,185
186,1,2020-04-06 0:00,Vente,130000,186
187,1,2020-05-15 0:00,Vente,84800,187
188,1,2020-05-20 0:00,Vente,282600,188
189,1,2020-05-22 0:00,Vente,145100,189
190,1,2020-01-16 0:00,Vente,87000,190
191,1,2020-01-03 0:00,Vente,142000,191
192,1,2020-01-15 0:00,Vente,66000,192
193,1,2020-01-22 0:00,Vente,71500,193
194,1,2020-01-10 0:00,Vente,68100,194
195,1,2020-01-24 0:00,Vente,58900,195
196,1,2020-02-17 0:00,Vente,37900,196
197,1,2020-02-14 0:00,Vente,70000,197
198,1,2020-02-21 0:00,Vente,112900,198
199,1,2020-02-21 0:00,Vente,39500,199
200,1,2020-02-24 0:00,Vente,39900,200
201,1,2020-02-19 0:00,Vente,78100,201
202,1,2020-02-06 0:00,Vente,37015,202
203,1,2020-03-12 0:00,Vente,93000,203
204,1,2020-04-09 0:00,Vente,35000,204
205,1,2020-04-06 0:00,Vente,42500,205
206,1,2020-04-09 0:00,Vente,88000,206
207,1,2020-05-06 0:00,Vente,80900,207
208,1,2020-05-04 0:00,Vente,34000,208
209,1,2020-05-18 0:00,Vente,84000,209
210,1,2020-05-11 0:00,Vente,90000,210
211,1,2020-05-26 0:00,Vente,81500,211
212,1,2020-05-26 0:00,Vente,27000,212
213,1,2020-05-26 0:00,Vente,20000,213
214,1,2020-05-29 0:00,Vente,137000,214
215,1,2020-05-30 0:00,Vente,44500,215
216,1,2020-06-05 0:00,Vente,75000,216
217,1,2020-05-22 0:00,Vente,44000,217
218,1,2020-06-25 0:00,Vente,32500,218
219,1,2020-06-23 0:00,Vente,35500,219
220,1,2020-06-24 0:00,Vente,365000,220
221,1,2020-06-24 0:00,Vente,55000,221
222,1,2020-06-30 0:00,Vente,29500,222
